color,dist_km,response,SE,df,lower_CL,upper_CL,species
R,4.634791333333334,1.929376528815054,0.4805758049287636,Inf,1.1841228316837276,3.143671999508141,Epfu
W,4.634791333333334,1.6081479092008086,0.44969048063100153,Inf,0.9296133307551044,2.7819520356558014,Epfu
R,4.813052538461539,1.9019742319082398,0.48544275872538706,Inf,1.1533247701703344,3.1365891658675373,Epfu
W,4.813052538461539,1.5853079161668635,0.45173939880453706,Inf,0.9069024523671361,2.7711924060868216,Epfu
R,4.991313743589744,1.8749611207640569,0.49053347517993867,Inf,1.1227889461330305,3.1310240597615278,Epfu
W,4.991313743589744,1.5627923120021303,0.4540348745881532,Inf,0.8843077099907567,2.761843850121461,Epfu
R,5.169574948717949,1.8483316679057993,0.49580175457689313,Inf,1.092574792647917,3.126861408090667,Epfu
W,5.169574948717949,1.5405964895187556,0.4565418754193103,Inf,0.8618724594751209,2.7538152744350755,Epfu
R,5.3478361538461545,1.8220804243616855,0.5012056636193477,Inf,1.062734379446377,3.123995174195433,Epfu
W,5.3478361538461545,1.5187159069632523,0.45922779209336456,Inf,0.8396360429127627,2.7470211951142467,Epfu
R,5.52609735897436,1.7962020185498777,0.5067073174894049,Inf,1.0333128436623635,3.122328064758737,Epfu
W,5.52609735897436,1.4971460870871562,0.4620624128751893,Inf,0.8176338474568852,2.7413816258365906,Epfu
R,5.704358564102565,1.7706911551793405,0.5122726335559419,Inf,1.0043488706883623,3.1217709886818894,Epfu
W,5.704358564102565,1.4758826162308827,0.4650178676329722,Inf,0.7958974190555415,2.7368219129009494,Epfu
R,5.88261976923077,1.7455426141663053,0.5178710698158009,Inf,0.9758752002615199,3.122242492742935,Epfu
W,5.88261976923077,1.454921143420595,0.46806854876901544,Inf,0.7744546181755069,2.7332725299761647,Epfu
R,6.060880974358975,1.7207512495661264,0.5234753582290408,Inf,0.9479191385817727,3.123668193168309,Epfu
W,6.060880974358975,1.434257379477899,0.47119101499090665,Inf,0.7533298060331234,2.730668843994155,Epfu
R,6.23914217948718,1.69631198852031,0.5290612405620965,Inf,0.9205030621922334,3.125980217322525,Epfu
W,6.23914217948718,1.4138870961421834,0.47436388315665073,Inf,0.732544051434702,2.728950862029586,Epfu
R,6.417403384615385,1.6722198302184932,0.5346072122184558,Inf,0.8936449034678037,3.1291166656071154,Epfu
W,6.417403384615385,1.393806125205424,0.477567712606705,Inf,0.7121153499262212,2.728062967413118,Epfu
R,6.59566458974359,1.6484698448751705,0.5400942778040267,Inf,0.8673586108862014,3.1330211003338984,Epfu
W,6.59566458974359,1.374010357659277,0.4807848856110987,Inf,0.6920588484721865,2.727953651806893,Epfu
R,6.773925794871795,1.6250571727209475,0.5455057208071787,Inf,0.8416545798705838,3.137642065724708,Epfu
W,6.773925794871795,1.3544957428542854,0.4839994868404418,Inf,0.6723870702711265,2.728575248585005,Epfu
R,6.952187,1.6019770230081305,0.5508268887229332,Inf,0.8165400519916655,3.142932641192948,Epfu
W,6.952187,1.335258287671028,0.48719718413158325,Inf,0.6531101355408984,2.7298836716376726,Epfu
R,0,5.477042314059558,1.8507370208984169,Inf,2.824347895131933,10.621210142597388,Lano
W,0,4.579906974172351,1.5564122266290996,Inf,2.3528197976953367,8.915067746632689,Lano
R,0.17826120512820515,5.3857393532018945,1.7616378368078394,Inf,2.836764180222185,10.225096813777343,Lano
W,0.17826120512820515,4.503559368436098,1.4820442023279057,Inf,2.362871222129718,8.583644675628072,Lano
R,0.3565224102564103,5.295958423795396,1.6785488526848416,Inf,2.845490033375483,9.85671195386274,Lano
W,0.3565224102564103,4.428484486564001,1.4126946481226585,Inf,2.369846839945108,8.275418696759438,Lano
R,0.5347836153846155,5.207674153390845,1.6015810461700657,Inf,2.850120128086295,9.515342816832293,Lano
W,0.5347836153846155,4.354661112094609,1.3484527889036184,Inf,2.3734143014565072,7.989786439540655,Lano
R,0.7130448205128206,5.120861592500823,1.530845938728501,Inf,2.850245441023121,9.200338704914133,Lano
W,0.7130448205128206,4.282068382247452,1.2894077958629386,Inf,2.3732391625300933,7.726195454610364,Lano
R,0.8913060256410257,5.035496207548909,1.4664482924486926,Inf,2.845466556978625,8.911094735607506,Lano
W,0.8913060256410257,4.210685782027152,1.2356427733275541,Inf,2.3689958407201854,7.484130807750026,Lano
R,1.069567230769231,4.9515538739363745,1.4084770158102031,Inf,2.835410462511664,8.647032269456988,Lano
W,1.069567230769231,4.140493138425793,1.1872273248042726,Inf,2.36038134154439,7.263099028792532,Lano
R,1.247828435897436,4.869010869224485,1.356994533316169,Inf,2.819750377336473,8.407576441933124,Lano
W,1.247828435897436,4.07147061472195,1.1442089188907025,Inf,2.347131362588856,7.062609801379098,Lano
R,1.4260896410256412,4.787843866430446,1.3120252175107676,Inf,2.798227514692268,8.192131900981831,Lano
W,1.4260896410256412,4.003598704874762,1.1066035487752726,Inf,2.3290378603501694,6.882156302630887,Lano
R,1.6043508461538463,4.708029927435096,1.2735438578897187,Inf,2.7706729376967125,8.00005857640164,Lano
W,1.6043508461538463,3.9368582280114324,1.0743864736386948,Inf,2.3059665972115893,6.721195669617578,Lano
R,1.7826120512820514,4.629546496500504,1.2414654580307036,Inf,2.737027063483914,7.83064992275918,Lano
W,1.7826120512820514,3.8712303230066434,1.0474840740329396,Inf,2.2778727123729516,6.579131543375029,Lano
R,1.9608732564102567,4.552371393895642,1.215637792559904,Inf,2.6973540868637222,7.683116357947555,Lano
W,1.9608732564102567,3.8066964431523367,1.025767955311632,Inf,2.244812156106731,6.455300845947339,Lano
R,2.139134461538462,4.476482809628281,1.1958380160767246,Inf,2.6518488502682134,7.556576364776872,Lano
W,2.139134461538462,3.7432383509163203,1.0090523150017043,Inf,2.2069470432665304,6.348966729637355,Lano
R,2.317395666666667,4.401859297281422,1.1817741606770438,Inf,2.60083454835403,7.450056861681363,Lano
W,2.317395666666667,3.6808381127882894,0.9970952260097885,Inf,2.164543670267635,6.259318949605507,Lano
R,2.495656871794872,4.328479767952436,1.173091656381094,Inf,2.5447509924850156,7.362503112054054,Lano
W,2.495656871794872,3.619478094211728,0.9896039332635537,Inf,2.117962994343022,6.18548185660925,Lano
R,2.6739180769230773,4.256323484293266,1.1693842279395241,Inf,2.484134649647195,7.292796952660878,Lano
W,2.6739180769230773,3.559140954600322,0.9862436478641702,Inf,2.0676445435469315,6.126529037231375,Lano
R,2.8521792820512823,4.18537005464997,1.1702078713033714,Inf,2.419592910386655,7.239780881801885,Lano
W,2.8521792820512823,3.4998096424374405,0.9866488117453507,Inf,2.0140857002646086,6.081502654871571,Lano
R,3.0304404871794874,4.115599427299949,1.1750962593634113,Inf,2.351775712527355,7.2022848759624845,Lano
W,3.0304404871794874,3.4414673904573023,0.9904355255003271,Inf,1.9578188335349869,6.049435012429787,Lano
R,3.2087016923076925,4.046991884785258,1.1835759286736804,Inf,2.2813476383949043,7.179152812957941,Lano
W,3.2087016923076925,3.384097710906486,0.9972138291625894,Inf,1.8993887570294028,6.029369856265416,Lano
R,3.3869628974358976,3.9795280383403773,1.1951799000215964,Inf,2.2089630230206936,7.1692659600435755,Lano
W,3.3869628974358976,3.3276843908844267,1.0065987578014017,Inf,1.8393325424299989,6.020381388297701,Lano
R,3.5652241025641027,3.9131888224128555,1.2094588550004266,Inf,2.1352457115430834,7.171561884927328,Lano
W,3.5652241025641027,3.272211487761575,1.0182194604512183,Inf,1.7781630155682662,6.021589655668862,Lano
R,3.7434853076923083,3.8479554892753214,1.2259894852790396,Inf,2.060774160277719,7.185048091562178,Lano
W,3.7434853076923083,3.2176633246739583,1.0317260611652261,Inf,1.7163565181452787,6.032171732094373,Lano
R,3.9217465128205133,3.783809603727301,1.2443800446779802,Inf,1.9860717911288617,7.208810467581942,Lano
W,3.9217465128205133,3.1640244860928317,1.0467942708958846,Inf,1.6543448917266117,6.051368731308889,Lano
R,4.100007717948718,3.720733037885341,1.2642734154384807,Inf,1.911601979632849,7.242017159801432,Lano
W,4.100007717948718,3.1112798134681814,1.0631279868044359,Inf,1.592511211798924,6.0784891220702075,Lano
R,4.278268923076924,3.6587079660600206,1.2853481465847405,Inf,1.8377667863912148,7.283918764903327,Lano
W,4.278268923076924,3.0594144009448705,1.080460237605286,Inf,1.5311885741661122,6.112909039832889,Lano
R,4.456530128205129,3.59771685971832,1.3073179605769056,Inf,1.7649084776795179,7.333845786564244,Lano
W,4.456530128205129,3.0084135911501755,1.0985528691796536,Inf,1.4706611753294259,6.1540703509697146,Lano
R,4.634791333333334,3.5377424825299957,1.3299301911291117,Inf,1.6933129525569057,7.391204238885011,Lano
W,4.634791333333334,2.9582629710515596,1.1171953420996343,Inf,1.4111669780510119,6.201477175990473,Lano
R,4.813052538461539,3.4787678854965236,1.352963543931539,Inf,1.6232143356810302,7.455470134253436,Lano
W,4.813052538461539,2.9089483678834847,1.1362029584825621,Inf,1.3529013617680157,6.254691469859707,Lano
R,4.991313743589744,3.4207764021612475,1.376225488266785,Inf,1.5548001590090175,7.526183429928106,Lano
W,4.991313743589744,2.860455845142142,1.155414769944809,Inf,1.2960212862237395,6.313328128929593,Lano
R,5.169574948717949,3.3637516438993647,1.3995495069168087,Inf,1.4882167117266334,7.602941851599143,Lano
W,5.169574948717949,2.8127716986469298,1.1746913542515274,Inf,1.2406496211140459,6.377049969680246,Lano
R,5.3478361538461545,3.3076774952864416,1.422792362365677,Inf,1.4235742710846684,7.685394878967771,Lano
W,5.3478361538461545,2.765882452667606,1.1939125923629936,Inf,1.1868794020095137,6.445562817100141,Lano
R,5.52609735897436,3.252538109544126,1.4458314818769078,Inf,1.3609520324564097,7.773238072867726,Lano
W,5.52609735897436,2.719774856115985,1.2129755324867257,Inf,1.1347778587944637,6.518610854655861,Lano
R,5.704358564102565,3.1983179040617866,1.468562522223881,Inf,1.3004026358691139,7.866207844623103,Lano
W,5.704358564102565,2.6744358788011353,1.2317923934215849,Inf,1.0843901277206063,6.595972323036191,Lano
R,5.88261976923077,3.145001555992809,1.4908971448370067,Inf,1.241956242310508,7.964076712393771,Lano
W,5.88261976923077,2.62985270774699,1.250288734602724,Inf,1.0357426046671194,6.677455608449139,Lano
R,6.060880974358975,3.092573997924288,1.5127610115691996,Inf,1.185624150937946,8.066649051532336,Lano
W,6.060880974358975,2.5860127435713474,1.2684018030390702,Inf,0.9888459289157682,6.762895729616801,Lano
R,6.23914217948718,3.0410204136189245,1.5340919979016756,Inf,1.1314019724042235,8.173757321984754,Lano
W,6.23914217948718,2.542903596925242,1.2860790559949722,Inf,0.9436976072152572,6.852151212226566,Lano
R,6.417403384615385,2.9903262338278958,1.5548386122608737,Inf,1.0792723876839911,8.285258741686203,Lano
W,6.417403384615385,2.500513084991659,1.3032768512446815,Inf,0.9002843001793827,6.945101327401436,Lano
R,6.59566458974359,2.9404771321735277,1.5749586056313953,Inf,1.0292075290746205,8.401032367699058,Lano
W,6.59566458974359,2.458829228042624,1.3199592927598467,Inf,0.8585837995941288,7.041643664293093,Lano
R,6.773925794871795,2.891459021100599,1.5944177536408455,Inf,0.981171022748275,8.52097654421759,Lano
W,6.773925794871795,2.4178402460536828,1.3360972178062414,Inf,0.8185667278724648,7.141692004305057,Lano
R,6.952187,2.843258047895151,1.6131887928908302,Inf,0.9351197320136464,8.645006676858973,Lano
W,6.952187,2.37753455537482,1.3516673109106994,Inf,0.7801979910652321,7.245174464347892,Lano
R,0,8.463796445063247,1.7286625642232794,Inf,5.671711339673262,12.630376613558772,Laci
W,0,6.798828158358078,1.3964711026607632,Inf,4.545674081777439,10.168803019157117,Laci
R,0.17826120512820515,8.329689447105595,1.6491658129608109,Inf,5.650702212652357,12.278779463880936,Laci
W,0.17826120512820515,6.691102217656945,1.332740800487062,Inf,4.528500738370625,9.886461651156194,Laci
R,0.3565224102564103,8.197707345111349,1.574840515408602,Inf,5.625618362000618,11.945781137594555,Laci
W,0.3565224102564103,6.585083170854234,1.2731588524092399,Inf,4.508064321526336,9.619055380377922,Laci
R,0.5347836153846155,8.06781647057011,1.5057808963149046,Inf,5.596124541568548,11.631203365706053,Laci
W,0.5347836153846155,6.480743972590575,1.2177980860495763,Inf,4.484101013803835,9.366435392284057,Laci
R,0.7130448205128206,7.939983688441645,1.4420815470684019,Inf,5.56188568688878,11.33488613786752,Laci
W,0.7130448205128206,6.37805800603437,1.1667312231486902,Inf,4.456347928541634,9.128466758126708,Laci
R,0.8913060256410257,7.814176388703154,1.3838318633597975,Inf,5.522577502654495,11.056676453054026,Laci
W,0.8913060256410257,6.276999076091893,1.1200264767670813,Inf,4.424551490463698,8.90501952258425,Laci
R,1.069567230769231,7.690362478030509,1.3311091672862971,Inf,5.47789962450042,10.796414519715343,Laci
W,1.069567230769231,6.1775414027249225,1.077742145841942,Inf,4.388477779058656,8.69595784772698,Laci
R,1.247828435897436,7.568510371611236,1.2839706817717336,Inf,5.427591038674702,10.553917720958934,Laci
W,1.247828435897436,6.079659614374285,1.039920347876688,Inf,4.3479245688313055,8.501127478526818,Laci
R,1.4260896410256412,7.448588985087329,1.2424447540045953,Inf,5.371446998614272,10.32896310492823,Laci
W,1.4260896410256412,5.983328741487606,1.0065802054819992,Inf,4.302734460634833,8.320342135040711,Laci
R,1.6043508461538463,7.3305677266255715,1.2065219788088923,Inf,5.309336182465151,10.121269655539868,Laci
W,1.6043508461538463,5.8885242101495825,0.977710994113328,Inf,4.25280812516381,8.153369809549579,Laci
R,1.7826120512820514,7.214416489113661,1.1761470981674822,Inf,5.2412163957324,9.93048203863027,Laci
W,1.7826120512820514,5.795221835813214,0.9532659252825094,Inf,4.198116353735944,7.999920272909781,Laci
R,1.9608732564102567,7.1001056424798765,1.1512126774554545,Inf,5.167146878808841,9.756157763023706,Laci
W,1.9608732564102567,5.703397817130339,0.9331573279629743,Inf,4.138709437464499,7.859635268422041,Laci
R,2.139134461538462,6.987606026134476,1.1315555134842685,Inf,5.087295364368458,9.597759610824612,Laci
W,2.139134461538462,5.613028729879934,0.9172539504698366,Inf,4.0747224721096575,7.732082795357965,Laci
R,2.317395666666667,6.876888941530881,1.1169564788075093,Inf,5.001938513836514,9.454654707036132,Laci
W,2.317395666666667,5.524091520992627,0.9053809109518479,Inf,4.0063755609304215,7.616756509271397,Laci
R,2.495656871794872,6.7679261448446715,1.1071440749135613,Inf,4.911455199028787,9.32612076175096,Laci
W,2.495656871794872,5.436563502669861,0.897322496121039,Inf,3.933968524411702,7.513080629688546,Laci
R,2.6739180769230773,6.66068983976864,1.101801442208353,Inf,4.8163131130467,9.21135900019028,Laci
W,2.6739180769230773,5.350422346596282,0.8928276114124639,Inf,3.8578704947159275,7.420419976815424,Laci
R,2.8521792820512823,6.555152670421969,1.1005760845580155,Inf,4.717050145630844,9.1095123447736,Laci
W,2.8521792820512823,5.265646078243791,0.8916173162247455,Inf,3.778505489690135,7.338094041937738,Laci
R,3.0304404871794874,6.451287714371762,1.1030912309434906,Inf,4.614252608299835,9.019686763299896,Laci
W,3.0304404871794874,5.182213071265857,0.8933936244550771,Inf,3.6963355526936854,7.265393504772051,Laci
R,3.2087016923076925,6.349068475765178,1.1089576450831948,Inf,4.508532610331104,8.94097348161241,Laci
W,3.2087016923076925,5.10010204198068,0.8978486643143974,Inf,3.6118432110393557,7.201597444516558,Laci
R,3.3869628974358976,6.248468878570343,1.1177848026188695,Inf,4.40050667417461,8.872469971605115,Laci
W,3.3869628974358976,5.019292043941719,0.9046733707044773,Inf,3.5255148508847207,7.145989646321991,Laci
R,3.5652241025641027,6.149463259924393,1.1291906218008576,Inf,4.29077716069804,8.81329814364163,Laci
W,3.5652241025641027,4.939762462594289,0.9135650822624863,Inf,3.4378262196165443,7.097872791713513,Laci
R,3.7434853076923083,6.05202636358689,1.1428092677887363,Inf,4.1799174254938345,8.762618821644178,Laci
W,3.7434853076923083,4.861493010016796,0.9242336670350934,Inf,3.3492307775785357,7.056579810701914,Laci
R,3.9217465128205133,5.956133333496994,1.15829687033518,Inf,4.068461007494439,8.71964219911293,Laci
W,3.9217465128205133,4.78446371974532,0.9364060438788081,Inf,3.260151149472646,7.021482144857619,Laci
R,4.100007717948718,5.861759707432691,1.1753352460116746,Inf,3.9568946646056453,8.683634460890007,Laci
W,4.100007717948718,4.708654941680178,0.9498291600507923,Inf,3.1709735515562865,6.991995044842809,Laci
R,4.278268923076924,5.768881410770507,1.1936338786248604,Inf,3.845654757758687,8.65392106880901,Laci
W,4.278268923076924,4.634047337073204,0.9642716124845415,Inf,3.08204482581491,6.96758027085388,Laci
R,4.456530128205129,5.677474750344098,1.2129304901247469,Inf,3.735126334484994,8.629887359683975,Laci
W,4.456530128205129,4.560621873594457,0.979524163760215,Inf,2.9936715908424674,6.9477466858864645,Laci
R,4.634791333333334,5.587516408400145,1.2329905482194226,Inf,3.625644238404379,8.610977128820753,Laci
W,4.634791333333334,4.488359820477088,0.9953994175161026,Inf,2.9061209942791644,6.93204925663117,Laci
R,4.813052538461539,5.498983436650012,1.2536060289634792,Inf,3.517495627227957,8.596689816038685,Laci
W,4.813052538461539,4.417242743739141,1.0117308990031106,Inf,2.8196225901521794,6.920086938324254,Laci
R,4.991313743589744,5.411853250415662,1.2745937029982632,Inf,3.4109233796381035,8.586576813443994,Laci
W,4.991313743589744,4.347252501481059,1.0283717499762324,Inf,2.734370936508701,6.911499847845601,Laci
R,5.169574948717949,5.326103622868329,1.2957931577380601,Inf,3.306129981879167,8.580237303739473,Laci
W,5.169574948717949,4.278371239257701,1.0451932045944603,Inf,2.65052859208042,6.905966046018075,Laci
R,5.3478361538461545,5.241712679358474,1.3170647139071543,Inf,3.2032815900899605,8.577313932671082,Laci
W,5.3478361538461545,4.210581385523698,1.0620829717742728,Inf,2.5682292712181005,6.903198169573805,Laci
R,5.52609735897436,5.158658891835578,1.338287348232292,Inf,3.102512055109771,8.577488528524897,Laci
W,5.52609735897436,4.1438656471509585,1.0789436134024115,Inf,2.487580986493959,6.902940083104521,Laci
R,5.704358564102565,5.07692107335636,1.359356696477419,Inf,3.0039267694964042,8.580478008593726,Laci
W,5.704358564102565,4.078207005017214,1.0956909784473237,Inf,2.408669065372908,6.904963664319971,Laci
R,5.88261976923077,4.996478372680013,1.380183182212668,Inf,2.907606252202075,8.586030556837613,Laci
W,5.88261976923077,4.0135887096644565,1.112252730331392,Inf,2.3315589712348097,6.909065792067277,Laci
R,6.060880974358975,4.917310268949058,1.4006902956453058,Inf,2.8136094269496987,8.593922116377719,Laci
W,6.060880974358975,3.94999427702616,1.1285669881900908,Inf,2.2562988912939628,6.91506557430943,Laci
R,6.23914217948718,4.839396566454507,1.4208130320793817,Inf,2.7219765786613097,8.603953212165294,Laci
W,6.23914217948718,3.887407484222221,1.144581090804578,Inf,2.182922076678553,6.92280183055396,Laci
R,6.417403384615385,4.762717389483949,1.4404964896906198,Inf,2.6327319911098424,8.615946100358837,Laci
W,6.417403384615385,3.825812365420513,1.1602504839814942,Inf,2.1114489352066648,6.932130827957662,Laci
R,6.59566458974359,4.687253177251276,1.4596946200515906,Inf,2.5458862807503677,8.6297422291685,Laci
W,6.59566458974359,3.7651932077640136,1.1755377270108978,Inf,2.0418888871040806,6.942924260633209,Laci
R,6.773925794871795,4.612984678906746,1.4783691211950418,Inf,2.461438448439748,8.645199989183991,Laci
W,6.773925794871795,3.7055345473624763,1.1904116107681268,Inf,1.9742419996017635,6.955067455999109,Laci
R,6.952187,4.539892948626102,1.4964884611639824,Inf,2.37937767402829,8.662192727937628,Laci
W,6.952187,3.6468211653475993,1.204846378415668,Inf,1.9085004192420287,6.968457789131171,Laci
R,0,1.3666232581823896,0.16380557746168328,Inf,1.080494284854207,1.728522913989366,Myev
W,0,1.3071352234070035,0.17444427500751897,Inf,1.006289779405324,1.6979229315843707,Myev
R,0.17826120512820515,1.3929466798108547,0.16502115484907232,Inf,1.1043160962702738,1.7570154590241602,Myev
W,0.17826120512820515,1.332312807210841,0.1762390787192984,Inf,1.0280371036767117,1.7266472288885757,Myev
R,0.3565224102564103,1.4197771340264513,0.16630538453143046,Inf,1.1285344229441379,1.7861813244877371,Myev
W,0.3565224102564103,1.3579753528723717,0.1781146391078433,Inf,1.0501387123072394,1.7560509267934832,Myev
R,0.5347836153846155,1.4471243871144304,0.1676649597996913,Inf,1.1531478348271595,1.816045548136681,Myev
W,0.5347836153846155,1.3841322015581363,0.18007687865762723,Inf,1.0725942515319198,1.7861572059088733,Myev
R,0.7130448205128206,1.4749983934748312,0.1691069440456936,Inf,1.1781544453962858,1.8466341736897982,Myev
W,0.7130448205128206,1.4107928743609752,0.1821319837290667,Inf,1.0954031075790902,1.8169900382576707,Myev
R,0.8913060256410257,1.5034092992458825,0.17063876952984564,Inf,1.203551919836235,1.877974255873018,Myev
W,0.8913060256410257,1.4379670757657068,0.1842864020020913,Inf,1.118564417222659,1.8485741895136434,Myev
R,1.069567230769231,1.5323674459971968,0.17226823329399307,Inf,1.2293374889001876,1.9100938601105515,Myev
W,1.069567230769231,1.4656646971815572,0.18654683845125855,Inf,1.1420770813076295,1.8809352185797645,Myev
R,1.247828435897436,1.5618833744941016,0.17400349003618787,Inf,1.255507968809978,1.9430220565093834,Myev
W,1.247828435897436,1.4938958205426365,0.18892024983331357,Inf,1.1659397812890828,1.9140994744748516,Myev
R,1.4260896410256412,1.5919678285344787,0.17585304181567935,Inf,1.2820597874562696,1.9767889078848664,Myev
W,1.4260896410256412,1.5226707219777602,0.19141383769560186,Inf,1.1901509987712822,1.9480940905497972,Myev
R,1.6043508461538463,1.622631758859505,0.17782572452018053,Inf,1.3089890170350433,2.011425451699572,Myev
W,1.6043508461538463,1.5519998755509616,0.19403503994388413,Inf,1.214709037974942,1.9829469761135414,Myev
R,1.7826120512820514,1.6538863271397242,0.1799306911024484,Inf,1.3362914131105739,2.0469636759339007,Myev
W,1.7826120512820514,1.5818939570740502,0.19679152104011574,Inf,1.2396120509983888,2.0186868056114515,Myev
R,1.9608732564102567,1.6857429100378927,0.18217739167779073,Inf,1.3639624599301683,2.083436489072077,Myev
W,1.9608732564102567,1.6123638479926083,0.199691160933729,Inf,1.2648580656741644,2.0553430055631514,Myev
